аб;0.001493202316871982
ав;0.006153438580012764
аг;0.001324614958515468
ад;0.0021193839336247485
ае;0.0017581253085750756
аж;0.002215719566971328
аз;0.0056356345507749
аи;0.0016497477210601736
ай;0.0006984333417627013
ак;0.00598485122165625
ал;0.009657647242994593
ам;0.003961802921378081
ан;0.007935647796924485
ао;0.001685873583565141
ап;0.002962320725407319
ар;0.0032874534879520248
ас;0.006309983984200956
ат;0.006177522488349409
ау;0.000553929891742832
аф;0.000469636212564575
ах;0.001300531050178823
ац;0.00031309080837638333
ач;0.001493202316871982
аш;0.0010958178293173416
ащ;0.000276964945871416
аю;0.0007827270209409583
ая;0.0037691316546849224
ба;0.0010958178293173416
бв;0.0003853425333863179
бг;2.408390833664487e-05
бд;1.2041954168322435e-05
бе;0.003154991992100478
бж;3.6125862504967306e-05
бз;1.2041954168322435e-05
би;0.0010476500126440518
бк;0.00042146839589128523
бл;0.0027455655503775154
бм;0.00012041954168322436
бн;0.0006020977084161218
бо;0.0036005442963284082
бп;8.429367917825705e-05
бр;0.001469118408535337
бс;0.00043351035005960767
бт;0.0005418879375745096
бу;0.0009874402418024396
бх;8.429367917825705e-05
бч;3.6125862504967306e-05
бш;1.2041954168322435e-05
бщ;0.00043351035005960767
бь;7.225172500993461e-05
бя;0.0005418879375745096
ва;0.006514697205062437
вб;0.0003371747167130282
вг;0.0005900557542477993
вд;0.00093927242512915
ве;0.0070927110051419145
вж;6.020977084161218e-05
вз;0.000662307479257734
ви;0.0041665161422395625
вй;0.00021675517502980384
вк;0.0006984333417627013
вл;0.001577495996050239
вм;0.0007345592042676685
вн;0.0028057753212191276
во;0.010404248401430585
вп;0.0008429367917825705
вр;0.001493202316871982
вс;0.005695844321616512
вт;0.000830894837614248
ву;0.0011439856459906314
вх;0.00043351035005960767
вц;2.408390833664487e-05
вч;0.00026492299170309357
вш;0.0012282793251688884
вщ;1.2041954168322435e-05
вь;0.00025288103753477113
вя;0.0003010488542080609
га;0.0011199017376539865
гб;2.408390833664487e-05
гв;0.00010837758751490192
гд;0.0010837758751490192
ге;0.0010837758751490192
гж;3.6125862504967306e-05
гз;3.6125862504967306e-05
ги;0.0015293281793769492
гк;9.633563334657948e-05
гл;0.0016136218585552063
гм;2.408390833664487e-05
гн;0.0002047132208614814
го;0.011488024276579604
гп;8.429367917825705e-05
гр;0.0013486988668521128
гс;7.225172500993461e-05
гт;1.2041954168322435e-05
гу;0.0005900557542477993
гю;1.2041954168322435e-05
да;0.00464819430897246
дб;4.816781667328974e-05
дв;0.0010596919668123743
дг;8.429367917825705e-05
де;0.005792179954963092
дж;1.2041954168322435e-05
дз;7.225172500993461e-05
ди;0.0029502787712389965
дй;6.020977084161218e-05
дк;0.0003853425333863179
дл;0.0010596919668123743
дм;9.633563334657948e-05
дн;0.002456558650337777
до;0.00469636212564575
дп;0.00014450345001986922
др;0.0020591741627831363
дс;0.0007225172500993462
дт;0.00021675517502980384
ду;0.0019748804836048793
дх;4.816781667328974e-05
дц;0.0002047132208614814
дч;0.00014450345001986922
дш;0.00013246149585154678
дь;0.00034921667088135065
дю;7.225172500993461e-05
дя;0.0003853425333863179
еа;0.000469636212564575
еб;0.002263887383644618
ев;0.0037570897005166
ег;0.004082222463061305
ед;0.004286935683922787
еж;0.0014450345001986924
ез;0.002215719566971328
еи;0.0018665028960899775
ей;0.0032513276254470575
ек;0.0022879712919812627
ел;0.0069843334176270125
ем;0.005912599496646315
ен;0.013306359355996292
ео;0.0024445166961694544
еп;0.003901593150536469
ер;0.008670207001192153
ес;0.007405801813518298
ет;0.005442963284081741
еу;0.0006743494334260564
еф;9.633563334657948e-05
ех;0.0011921534626639211
ец;0.0003853425333863179
еч;0.002215719566971328
еш;0.0007345592042676685
ещ;0.0005900557542477993
ею;0.0003733005792179955
ея;0.0005900557542477993
жа;0.0013848247293570802
жб;9.633563334657948e-05
жг;1.2041954168322435e-05
жд;0.0014209505918620475
же;0.004178558096407885
жи;0.0023602230169911973
жк;0.00013246149585154678
жм;3.6125862504967306e-05
жн;0.0009513143792974724
жо;4.816781667328974e-05
жп;1.2041954168322435e-05
жт;3.6125862504967306e-05
жу;0.00019267126669315896
жч;7.225172500993461e-05
жю;1.2041954168322435e-05
жя;1.2041954168322435e-05
за;0.005719928229953157
зб;0.0003371747167130282
зв;0.0016136218585552063
зг;0.00048167816673289743
зд;0.00093927242512915
зе;0.000469636212564575
зж;9.633563334657948e-05
зи;0.0005298459834061871
зк;0.0003371747167130282
зл;0.00034921667088135065
зм;0.000469636212564575
зн;0.002962320725407319
зо;0.000830894837614248
зп;0.0002047132208614814
зр;0.0003612586250496731
зс;0.0003010488542080609
зт;0.00015654540418819166
зу;0.0007586431126043134
зх;1.2041954168322435e-05
зц;1.2041954168322435e-05
зч;3.6125862504967306e-05
зш;2.408390833664487e-05
зь;0.0006743494334260564
зю;8.429367917825705e-05
зя;0.000469636212564575
иа;0.00042146839589128523
иб;0.001469118408535337
ив;0.005165998338210325
иг;0.001408908637693725
ид;0.0025769781920210013
ие;0.003925677058873114
иж;0.0006020977084161218
из;0.0037932155630215673
ий;0.0017460833544067531
ик;0.0036848379755066653
ил;0.005503173054923353
им;0.005009452934022133
ин;0.006309983984200956
ио;0.001998964391941524
ип;0.002601062100357646
ир;0.002215719566971328
ис;0.005575424779933288
ит;0.005768096046626447
иу;0.000553929891742832
иф;7.225172500993461e-05
их;0.0026973977337042257
иц;0.0016256638127235287
ич;0.0020953000252881037
иш;0.0005178040292378647
ищ;0.00013246149585154678
ию;0.0003733005792179955
ия;0.0028780270462290623
йа;0.00015654540418819166
йб;0.0003853425333863179
йв;0.0012644051876738558
йг;0.00034921667088135065
йд;0.0006863913875943789
йе;0.00019267126669315896
йж;0.00034921667088135065
йз;0.00013246149585154678
йи;0.0006020977084161218
йк;0.000830894837614248
йл;0.00032513276254470577
йм;0.0006382235709210891
йн;0.0022277615211396505
йо;0.0005057620750695423
йп;0.0011801115084955987
йр;0.0006382235709210891
йс;0.002023048300278169
йт;0.000830894837614248
йу;0.0003371747167130282
йф;7.225172500993461e-05
йх;9.633563334657948e-05
йц;4.816781667328974e-05
йч;0.00045759425839625255
йш;9.633563334657948e-05
йю;1.2041954168322435e-05
йя;6.020977084161218e-05
ка;0.00815240297195429
кб;0.0003853425333863179
кв;0.000662307479257734
кг;0.00013246149585154678
кд;0.00018062931252483654
ке;0.0005900557542477993
кж;0.00024083908336644872
кз;7.225172500993461e-05
ки;0.003371747167130282
кл;0.0005780138000794769
км;0.00014450345001986922
кн;0.002625146008694291
ко;0.009729898968004528
кп;0.00039738448755464035
кр;0.002047132208614814
кс;0.000553929891742832
кт;0.0009874402418024396
ку;0.0018062931252483653
кф;1.2041954168322435e-05
кх;6.020977084161218e-05
кц;2.408390833664487e-05
кч;8.429367917825705e-05
кш;1.2041954168322435e-05
